,interview__id,dcode,gtcode,gtname,clcode,clname,EA,EAname,hhmem,as1__101,as1__102,as1__103,as1__104,as1__105,as1__106,as1__107,as1__108,as1__109,as1__110,as1__111,as1__112,as1__113,as1__114,as1__115,as1__116,as1__117,as1__118,as1__119,as1__120,as1__121,as1__122,as1__123,as1__124,as1__125,as1__126,as1__127,as1__128,as1__129,as1__130,as1__131,as1__132,as2__1,as2__2,as2__3,as2__4,as2__5,as2__6,as2__7,as2__8,as2__9,as2_1,as2_2,as2_3,as2_4,as2_5,as2_6,as2_7,as2_8,as2_9,as2a,as2b,as3_1__1,as3_1__2,as3_1__3,as3,as3a,as3b,as3c,tot_wetland,as3d,as4,as4a,as4b,as4c,as4d,as5,as6a,as6b,a,area,weights
55,239087adc1c248ba88a8c5416b9e4a0d,1,1,Chhoekhor,1,Dawathang_Dorjibi_ Kashingtsawa,6,from lamai goenpa to lamaithang till jakar school campus.,2.0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,0.35,0.0,0.0,0.35,0.0,,1,2000000.0,,2.0,7.562932437932437
56,ad24d858acdd479782ba5182efe6b865,1,1,Chhoekhor,1,Dawathang_Dorjibi_ Kashingtsawa,6,from lamai goenpa to lamaithang till jakar school campus.,5.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,0,1,0,,,,,,0.0,0.55,0.1,0.45,,0.0,,2,,,2.0,7.562932437932437
57,0c40c2e53b164a8e82074d614b51c78d,1,1,Chhoekhor,1,Dawathang_Dorjibi_ Kashingtsawa,6,from lamai goenpa to lamaithang till jakar school campus.,5.0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,7.562932437932437
58,cc2960c0d857442ebfbfc76a5385954d,1,1,Chhoekhor,1,Dawathang_Dorjibi_ Kashingtsawa,6,from lamai goenpa to lamaithang till jakar school campus.,3.0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0,0,0,1,0,,,9.0,,,,,18.0,,2,,0,1,0,,,,,,0.0,0.72,0.72,,,0.0,,2,,,2.0,7.562932437932437
59,22ad64d81d1845c297f72a8f88b73495,1,1,Chhoekhor,1,Dawathang_Dorjibi_ Kashingtsawa,6,from lamai goenpa to lamaithang till jakar school campus.,4.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,0.15,0.0,0.0,0.15,0.0,,2,,,2.0,7.562932437932437
60,069bed8537044010a3da2a0ffdf01f78,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",4.0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,6.551075268817205
61,dcb28b987b964c0588c6430cefb7c0a0,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",6.0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,1,,,,,,0.0,2.0,1.5,0.0,0.5,0.0,0.03,2,,,2.0,6.551075268817205
62,07a6203845f344168522a873ae5217e9,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",6.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,6.0,,,,,,,2,,0,1,0,,,,,,0.0,25.0,2.0,0.0,10.0,0.0,,2,,,2.0,6.551075268817205
63,1578d522dc62474ba6cdbf91b3d8a5ef,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",5.0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,0.25,0.25,,,0.0,,1,390000.0,,2.0,6.551075268817205
64,aaed97d19f884bb284a0d4c419a0e8b0,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",7.0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,0.3,0.0,0.3,,0.0,,2,,,2.0,6.551075268817205
65,61d564323554410f873656279192f184,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",5.0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.09,,2,,,2.0,6.551075268817205
66,29c1a396b8154f4a8d87a9d29d1529b1,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",18.0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,,,,,,,,1.0,,2,,0,1,0,,,,,,0.0,2.4,2.4,,,0.0,,2,,,2.0,6.551075268817205
67,4040ab51b7084b78bbe4b3c964e477ed,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",4.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,0.2,0.2,,,0.0,,2,,,2.0,6.551075268817205
68,3f655638909f4558acbc130fa75f2612,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",9.0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,1,0,0,0,0,,7.0,3.0,,90.0,,,,,1,20000.0,0,1,0,,,,,,0.0,0.13,0.13,,,0.0,,2,,,2.0,6.551075268817205
69,d5255691f572417889a43d42c25f2fe1,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",6.0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,6.551075268817205
70,5935b70668e14f14878cb38d4467c49c,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",4.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,0,1,0,,,,,,0.0,0.5,0.5,,,0.0,,2,,,2.0,6.551075268817205
71,98fa28614e6540f7891e6bc8ea458f79,1,1,Chhoekhor,2,Dhur_ Lusibee,2,"Starts from the first household under Dhur baar, below the main road",2.0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,0,,4.0,,,13.0,,,,,2,,0,1,0,,,,,,0.0,2.5,0.13,0.0,2.37,0.0,,2,,,2.0,6.551075268817205
72,d5bc8aa3ae9d4b0ca371ce2d2cdad85b,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",4.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,0,1,0,,,,,,0.0,1.4,0.6,0.0,0.8,0.0,,2,,,2.0,7.810897435897437
73,560060b47aa84b53b896a5b17db218f3,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",5.0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0.0,0,0,0,0,0,,,14.0,,,,,,,2,,1,1,0,0.6,0.6,,,0.6,0.0,12.0,6.0,0.0,6.0,2.4,,2,,,2.0,7.810897435897437
74,415d9c0abc2c40a2a64a3168c962ecc2,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",4.0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,3.0,,,,,,,2,,0,1,0,,,,,,0.0,1.3,0.5,0.0,0.8,0.0,,2,,,2.0,7.810897435897437
75,e78a82622275448f8d2d80dd80edad41,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",2.0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,1,1,0,0.3,0.0,0.0,0.3,0.3,0.0,1.4,0.1,0.0,1.3,0.0,,2,,,2.0,7.810897435897437
76,4aa8fe2bd31046d087afe18605a84a23,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",2.0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,0.6,0.0,0.0,0.6,0.0,,2,,,2.0,7.810897435897437
77,bc2e926ca241411eb217fc09eaee9e91,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",6.0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,1,1,0,4.0,3.0,1.0,,4.0,0.0,9.0,6.0,0.0,3.0,0.0,,2,,,2.0,7.810897435897437
78,fa7202a61a4340d18958d6f020b2daca,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",4.0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,0,1,0,,,,,,0.0,0.2,0.2,,,0.0,,2,,,2.0,7.810897435897437
79,ff146903b11d49c3974749cbad8c66d9,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",1.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,0,1,0,,,,,,0.0,0.6,0.6,,,0.0,,2,,,2.0,7.810897435897437
80,958e8a38de96429f8b64558795ff94fc,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",4.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,1,1,0,2.0,2.0,,,2.0,0.0,1.0,1.0,,,0.0,,2,,,2.0,7.810897435897437
81,321a13d8cad74e03b324c758c9c34bad,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",5.0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,0.4,0.4,,,0.0,,2,,,2.0,7.810897435897437
82,c94c6842ebca4ef3b91b57baab1fb0c2,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",3.0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,21.36,1.0,0.0,20.36,0.0,,2,,,2.0,7.810897435897437
83,968c1075ff6b4c7f90fac9a334999e23,1,1,Chhoekhor,3,Kharsa_Thangbi,1,"start from one HH in ugyen zhabji village ,shoogdrak,wangling till kharsa village.",4.0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,2.0,,2,,,2.0,7.810897435897437
84,16ea0b0b57c74a1b93220d3660be436d,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",1.0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,5.19,0.5,4.68,0.0,0.0,,2,,,2.0,8.150501672240802
85,d15f5f5fd34342e3a34c9a2bc6af7d30,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",4.0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,0.7,0.7,,,0.0,,2,,,2.0,8.150501672240802
86,79a80eb0908f4c45aea788bde2533e46,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",4.0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,0,,,,,,0.0,9.0,7.0,0.0,2.0,0.0,,2,,,2.0,8.150501672240802
87,550657f411694301be5fe0337bfa10e6,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",3.0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,1.5,1.0,0.0,0.0,0.0,,2,,,2.0,8.150501672240802
88,01952687da6548508fc2d415f4e4e1a9,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",8.0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0.0,0,0,0,0,0,,3.0,15.0,,,,,,,2,,0,1,0,,,,,,0.0,20.0,10.0,0.0,10.0,0.0,,2,,,2.0,8.150501672240802
89,3e8b2fc179ef4a8db1dadf4511f35e8a,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",7.0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,,2.0,10.0,,,,,,,2,,0,1,0,,,,,,0.0,6.0,1.0,0.0,5.0,1.0,,2,,,2.0,8.150501672240802
90,1039a575a3814c2e9ee2c6eabdedd3a2,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",5.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0.0,0,0,0,1,0,,6.0,4.0,,,,,3.0,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,0.0,,2,,,2.0,8.150501672240802
91,56583293411443468f35f6d7699467b3,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",4.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,1.0,,,,,,,2,,0,1,0,,,,,,0.0,3.0,2.0,0.0,1.0,0.0,,2,,,2.0,8.150501672240802
92,14d8263e6b284f89af1ef0b41ccdb0ae,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",6.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0,0,0,0,0,,,5.0,,,,,,,2,,1,1,0,11.0,1.0,0.0,10.0,11.0,0.0,14.0,0.99,0.0,13.01,0.0,,2,,,2.0,8.150501672240802
93,5235f812281e42b38a51266bb1ccbe27,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,8.150501672240802
94,74dd1ca56aad46b5b4bb4eacf07892a1,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",3.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,,,2.0,,,,,,,2,,0,1,0,,,,,,0.0,1.2,1.0,0.0,0.0,0.0,,2,,,2.0,8.150501672240802
95,5022c2a049724469aff61c80129eb11d,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,1,"start from Zangling village on other side of river to tashiling village,ngang lhakhang",4.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0.0,0,0,0,0,0,,3.0,,,,,,,,2,,1,1,0,0.26,0.26,,,0.26,0.5,0.5,0.5,,,0.0,,2,,,2.0,8.150501672240802
96,af45c8a784284e9a8cddc226b8dc1d4b,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,3,"Khaktang army camp in the north, includes Nagsiphel village, GNH centre",4.0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0.0,0,0,0,0,0,,1.0,,,,,,,,2,,0,1,1,,,,,,0.0,0.79,0.11,0.0,0.67,0.0,0.11,2,,,2.0,8.029384077461
97,0b156cf8d2c84977818b595b97b24664,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,3,"Khaktang army camp in the north, includes Nagsiphel village, GNH centre",4.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,1.7,1.7,,,0.0,,2,,,2.0,8.029384077461
98,33bab8e5623843fcb165c0429c900f9d,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,3,"Khaktang army camp in the north, includes Nagsiphel village, GNH centre",3.0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,8.029384077461
99,0205d9ca369d420d98aa2c0c4bd67fc5,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,3,"Khaktang army camp in the north, includes Nagsiphel village, GNH centre",4.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0.0,1,0,0,0,0,,2.0,4.0,,6.0,,,,,2,,0,1,0,,,,,,0.0,2.6,1.6,1.0,,0.0,,2,,,2.0,8.029384077461
100,9f96a52b201f4907ad08fe014ae422c7,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,3,"Khaktang army camp in the north, includes Nagsiphel village, GNH centre",4.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,1.3,1.3,,,0.0,,2,,,2.0,8.029384077461
101,660f13ad62e34c37b430e34e65cd3e3f,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,3,"Khaktang army camp in the north, includes Nagsiphel village, GNH centre",4.0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,0.7,0.7,,,0.0,,2,,,2.0,8.029384077461
102,5b06a29a927a4ce0a3fc31ecf62ce1ab,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,3,"Khaktang army camp in the north, includes Nagsiphel village, GNH centre",4.0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,,1.0,8.0,,,,,,,1,45000.0,0,1,0,,,,,,0.0,3.0,3.0,,,0.0,,2,,,2.0,8.029384077461
103,19f8203c9c8a47899304b9bbec8dbd6f,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,3,"Khaktang army camp in the north, includes Nagsiphel village, GNH centre",8.0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0,1,0,0,0,0,,4.0,,,150.0,,,,,2,,0,1,0,,,,,,0.0,0.4,0.4,,,0.0,,1,484000.0,,2.0,8.029384077461
104,9ce9417228c0468bb7d74d9990d4ffc1,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,3,"Khaktang army camp in the north, includes Nagsiphel village, GNH centre",5.0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,,11.0,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,8.029384077461
105,62dd01d85c9d4509af6104b981b81905,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,3,"Khaktang army camp in the north, includes Nagsiphel village, GNH centre",5.0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0,0,0,0,0,,1.0,12.0,,,,,,,2,,0,1,0,,,,,,0.0,8.0,8.0,,,0.0,,2,,,2.0,8.029384077461
106,ca01ef74738547529f04401e48969352,1,1,Chhoekhor,4,Nangsiphel_Zangling_ Zhabjethang,3,"Khaktang army camp in the north, includes Nagsiphel village, GNH centre",5.0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,,,8.0,,,,,,,2,,0,1,0,,,,,,0.0,0.85,0.85,,,0.0,,2,,,2.0,8.029384077461
107,e9471d7a091c4abe95de3c3dac4ec181,1,1,Chhoekhor,5,Pedtsheling_Tamzhing,2,"Pedtsheling Lhakhang in the north-east, Pedtsheling village in the south-east",6.0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,,,4.0,,,,,,,2,,0,1,0,,,,,,0.0,1.0,1.0,,,0.0,,2,,,2.0,8.411735700197239
108,d48d219f1602496eb46004c2a37befc7,1,1,Chhoekhor,5,Pedtsheling_Tamzhing,2,"Pedtsheling Lhakhang in the north-east, Pedtsheling village in the south-east",4.0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.0,0,0,0,0,0,,,7.0,,,,,,,2,,0,1,0,,,,,,0.0,0.6,0.6,,,0.0,,2,,,2.0,8.411735700197239
109,75b192b74b6a4cb1ae9136f98eea9c51,1,1,Chhoekhor,5,Pedtsheling_Tamzhing,2,"Pedtsheling Lhakhang in the north-east, Pedtsheling village in the south-east",1.0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,8.411735700197239
110,20a0d5b8530d4c29ba667caa9efa6b96,1,1,Chhoekhor,5,Pedtsheling_Tamzhing,2,"Pedtsheling Lhakhang in the north-east, Pedtsheling village in the south-east",4.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,0,0,,,,,,0.0,,,,,0.0,,2,,,2.0,8.411735700197239
111,2b9effccd0054533b0f7573b26530f1a,1,1,Chhoekhor,5,Pedtsheling_Tamzhing,2,"Pedtsheling Lhakhang in the north-east, Pedtsheling village in the south-east",4.0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,,,,,,,,,2,,0,1,0,,,,,,0.0,1.25,1.25,,,0.0,,2,,,2.0,8.411735700197239
